"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
172,"1","2024-04-26T04:14:29.105548Z",171,"/data/upload/4/c2fcbc93-img11.jpg","[{""x"":35.252856182795696,""y"":55.64516129032258,""width"":11.67464717741936,""height"":20.967741935483872,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.942,"2024-04-26T04:14:29.105562Z"
173,"1","2024-04-26T04:14:34.716830Z",172,"/data/upload/4/27e4fd57-img12.jpg","[{""x"":38.686575940860216,""y"":22.983870967741936,""width"":11.44573252688172,""height"":24.59677419354839,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.362,"2024-04-26T04:14:34.716846Z"
174,"1","2024-04-26T04:14:39.327871Z",173,"/data/upload/4/c82cb778-img13.jpg","[{""x"":45.325100806451616,""y"":29.435483870967744,""width"":11.44573252688172,""height"":23.387096774193544,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.601,"2024-04-26T04:14:39.327895Z"
175,"1","2024-04-26T04:15:00.517078Z",174,"/data/upload/4/52454a5a-img14.jpg","[{""x"":12.36138665288368,""y"":26.612903225806445,""width"":10.301163750342122,""height"":20.161290322580637,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",9.789,"2024-04-26T04:15:00.517095Z"
176,"1","2024-04-26T04:15:05.813572Z",175,"/data/upload/4/111b2727-img16.jpg","[{""x"":44.18052755376344,""y"":36.29032258064516,""width"":11.216817876344088,""height"":21.370967741935488,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.369,"2024-04-26T04:15:05.813585Z"
177,"1","2024-04-26T04:15:18.834890Z",176,"/data/upload/4/40c55dbe-img17.jpg","[{""x"":48.75882056451613,""y"":22.983870967741936,""width"":10.987903225806456,""height"":20.161290322580648,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",11.266,"2024-04-26T04:15:18.834903Z"
178,"1","2024-04-26T04:15:23.908118Z",177,"/data/upload/4/f8a5485f-img18.jpg","[{""x"":41.43355174731183,""y"":20.967741935483872,""width"":12.361391129032256,""height"":21.370967741935488,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.052,"2024-04-26T04:15:23.908132Z"
179,"1","2024-04-26T04:15:29.462283Z",178,"/data/upload/4/1e6a273e-img19.jpg","[{""x"":49.67447916666667,""y"":27.82258064516129,""width"":8.927671370967744,""height"":16.532258064516128,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.834,"2024-04-26T04:15:29.462300Z"
180,"1","2024-04-26T04:15:33.938586Z",179,"/data/upload/4/62f9f254-img20.jpg","[{""x"":49.44556451612903,""y"":58.06451612903226,""width"":8.927671370967744,""height"":15.322580645161288,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.604,"2024-04-26T04:15:33.938658Z"
181,"1","2024-04-26T04:15:38.663256Z",180,"/data/upload/4/861d3242-img21.jpg","[{""x"":53.108198924731184,""y"":76.61290322580645,""width"":9.385500672043015,""height"":17.33870967741936,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.722,"2024-04-26T04:15:38.663286Z"
182,"1","2024-04-26T04:15:42.694911Z",181,"/data/upload/4/c3e60423-img22.jpg","[{""x"":49.44556451612903,""y"":75.40322580645162,""width"":8.927671370967744,""height"":17.338709677419345,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.377,"2024-04-26T04:15:42.694926Z"
183,"1","2024-04-26T04:15:47.376950Z",182,"/data/upload/4/087c7955-img23.jpg","[{""x"":70.73462701612904,""y"":68.95161290322581,""width"":8.0120127688172,""height"":16.532258064516128,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.896,"2024-04-26T04:15:47.376966Z"
184,"1","2024-04-26T04:15:52.133989Z",183,"/data/upload/4/fa29e934-img25.jpg","[{""x"":52.87928427419355,""y"":31.85483870967742,""width"":8.698756720430111,""height"":16.129032258064516,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.949,"2024-04-26T04:15:52.134019Z"
185,"1","2024-04-26T04:15:58.782700Z",184,"/data/upload/4/19f5d595-img27.jpg","[{""x"":47.38533266129033,""y"":38.70967741935484,""width"":10.530073924731177,""height"":20.564516129032263,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.147,"2024-04-26T04:15:58.782714Z"
186,"1","2024-04-26T04:16:03.163098Z",185,"/data/upload/4/49c35b24-img30.jpg","[{""x"":47.61424731182796,""y"":45.564516129032256,""width"":9.61441532258064,""height"":20.16129032258064,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.26,"2024-04-26T04:16:03.163115Z"
187,"1","2024-04-26T04:16:08.965131Z",186,"/data/upload/4/1dcc54ec-img31.jpg","[{""x"":47.61424731182796,""y"":46.774193548387096,""width"":10.072244623655912,""height"":18.548387096774185,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.967,"2024-04-26T04:16:08.965161Z"
188,"1","2024-04-26T04:16:13.989395Z",187,"/data/upload/4/65cb8d16-img32.jpg","[{""x"":35.252856182795696,""y"":35.88709677419355,""width"":10.530073924731184,""height"":19.758064516129025,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.103,"2024-04-26T04:16:13.989427Z"
189,"1","2024-04-26T04:16:19.161903Z",188,"/data/upload/4/67342310-img33.jpg","[{""x"":36.626344086021504,""y"":32.25806451612903,""width"":11.216817876344088,""height"":20.564516129032256,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.047,"2024-04-26T04:16:19.161933Z"
190,"1","2024-04-26T04:16:24.151129Z",189,"/data/upload/4/95814858-img34.jpg","[{""x"":72.10811491935483,""y"":59.67741935483871,""width"":10.75898857526883,""height"":18.548387096774185,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.258,"2024-04-26T04:16:24.151146Z"
191,"1","2024-04-26T04:16:30.071889Z",190,"/data/upload/4/952aafe9-img35.jpg","[{""x"":73.71051747311827,""y"":59.67741935483871,""width"":10.530073924731184,""height"":21.774193548387096,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",5.039,"2024-04-26T04:16:30.071904Z"
192,"1","2024-04-26T04:16:37.489274Z",191,"/data/upload/4/40700222-img37.jpg","[{""x"":53.337113575268816,""y"":20.161290322580644,""width"":9.843329973118287,""height"":17.74193548387097,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.753,"2024-04-26T04:16:37.489323Z"
193,"1","2024-04-26T04:16:42.091748Z",192,"/data/upload/4/24dd55de-img38.jpg","[{""x"":54.481686827956985,""y"":20.967741935483872,""width"":9.614415322580648,""height"":17.338709677419352,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.594,"2024-04-26T04:16:42.091768Z"
194,"1","2024-04-26T04:16:57.409336Z",193,"/data/upload/4/b59eece6-img39.jpg","[{""x"":59.05997760063537,""y"":20.967737296067913,""width"":10.530089591251238,""height"":19.35484798850932,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218},{""x"":59.05997983870967,""y"":18.548387096774192,""width"":1.1445732526881756,""height"":2.0161290322580676,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",14.707,"2024-04-26T04:16:57.409350Z"
195,"1","2024-04-26T04:17:03.842055Z",194,"/data/upload/4/394f7c90-img40.jpg","[{""x"":60.89129704301075,""y"":27.016129032258064,""width"":9.843329973118287,""height"":16.532258064516128,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",5.548,"2024-04-26T04:17:03.842080Z"
196,"1","2024-04-26T04:17:09.554727Z",195,"/data/upload/4/770a9b3c-img41.jpg","[{""x"":57.2286626344086,""y"":25.806451612903224,""width"":10.758988575268823,""height"":18.145161290322584,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.859,"2024-04-26T04:17:09.554762Z"
197,"1","2024-04-26T04:17:14.378316Z",196,"/data/upload/4/92023894-img42.jpg","[{""x"":74.62617607526882,""y"":59.67741935483871,""width"":9.15658602150539,""height"":17.741935483870968,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.073,"2024-04-26T04:17:14.378380Z"
198,"1","2024-04-26T04:17:19.320529Z",197,"/data/upload/4/f3e07964-img43.jpg","[{""x"":73.71051747311827,""y"":59.67741935483871,""width"":8.698756720430111,""height"":18.14516129032257,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.492,"2024-04-26T04:17:19.320558Z"
199,"1","2024-04-26T04:17:34.785894Z",198,"/data/upload/4/95c50526-img44.jpg","[{""x"":26.783014112903224,""y"":49.19353910826488,""width"":9.843327735043996,""height"":18.145170569154466,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",14.671,"2024-04-26T04:17:34.785910Z"
200,"1","2024-04-26T04:17:39.438314Z",199,"/data/upload/4/d97fe8f1-img45.jpg","[{""x"":26.325184811827956,""y"":48.38709677419355,""width"":11.216817876344084,""height"":18.548387096774192,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.711,"2024-04-26T04:17:39.438332Z"
201,"1","2024-04-26T04:17:45.325532Z",200,"/data/upload/4/09125d14-img46.jpg","[{""x"":29.301075268817208,""y"":53.62903225806451,""width"":10.301159274193544,""height"":20.967741935483872,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.005,"2024-04-26T04:17:45.325548Z"
202,"1","2024-04-26T04:17:49.373543Z",201,"/data/upload/4/30309e49-img47.jpg","[{""x"":29.529989919354836,""y"":54.03225806451613,""width"":11.674647177419356,""height"":19.354838709677423,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.103,"2024-04-26T04:17:49.373570Z"
203,"1","2024-04-26T04:17:54.311137Z",202,"/data/upload/4/ce7e3a68-img48.jpg","[{""x"":57.2286626344086,""y"":56.451612903225815,""width"":9.156586021505369,""height"":20.161290322580633,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.33,"2024-04-26T04:17:54.311152Z"
204,"1","2024-04-26T04:17:59.477615Z",203,"/data/upload/4/4e28a643-img49.jpg","[{""x"":31.59022177419355,""y"":32.66129032258064,""width"":9.156586021505376,""height"":17.33870967741936,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.314,"2024-04-26T04:17:59.477632Z"
205,"1","2024-04-26T04:18:04.151445Z",204,"/data/upload/4/abe6a944-img50.jpg","[{""x"":52.42145497311827,""y"":12.903225806451612,""width"":10.530073924731191,""height"":18.951612903225808,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.973,"2024-04-26T04:18:04.151461Z"
206,"1","2024-04-26T04:18:09.902339Z",205,"/data/upload/4/ca29fe9b-img51.jpg","[{""x"":54.02385752688173,""y"":68.95161290322581,""width"":10.072244623655905,""height"":18.951612903225808,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.545,"2024-04-26T04:18:09.902354Z"
207,"1","2024-04-26T04:21:18.686144Z",206,"/data/upload/4/21dc00be-img52.jpg","[{""x"":43.61032196969697,""y"":27.727272695746297,""width"":9.805867396352983,""height"":17.272727304253692,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",7.658,"2024-04-26T04:21:18.686159Z"
208,"1","2024-04-26T04:21:23.548167Z",207,"/data/upload/4/30593a9d-img53.jpg","[{""x"":25.030776515151516,""y"":45.45454545454545,""width"":11.354166666666664,""height"":21.363636363636374,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.033,"2024-04-26T04:21:23.548181Z"
209,"1","2024-04-26T04:21:29.342525Z",208,"/data/upload/4/80800740-img54.jpg","[{""x"":54.44839015151515,""y"":70,""width"":10.06392045454546,""height"":18.63636363636364,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.844,"2024-04-26T04:21:29.342544Z"
210,"1","2024-04-26T04:21:34.357109Z",209,"/data/upload/4/1916099e-img56.jpg","[{""x"":61.415719696969695,""y"":31.818181818181817,""width"":11.354166666666664,""height"":21.818181818181824,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.228,"2024-04-26T04:21:34.357126Z"
211,"1","2024-04-26T04:21:39.324986Z",210,"/data/upload/4/99dc566c-img57.jpg","[{""x"":49.54545454545454,""y"":47.27272727272727,""width"":10.838068181818194,""height"":18.636363636363633,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.128,"2024-04-26T04:21:39.325002Z"
212,"1","2024-04-26T04:21:45.879566Z",211,"/data/upload/4/ae5f65d2-img62.jpg","[{""x"":48.255208333333336,""y"":35.90909090909091,""width"":13.676609848484844,""height"":24.545454545454547,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.303,"2024-04-26T04:21:45.879583Z"
213,"1","2024-04-26T04:21:51.196779Z",212,"/data/upload/4/12bb4076-img63.jpg","[{""x"":57.54498106060606,""y"":30,""width"":13.676609848484844,""height"":23.181818181818187,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.424,"2024-04-26T04:21:51.196805Z"
214,"1","2024-04-26T04:21:57.243352Z",213,"/data/upload/4/0239f8e6-img64.jpg","[{""x"":46.19081439393939,""y"":31.363636363636367,""width"":14.192708333333343,""height"":25.454545454545453,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.846,"2024-04-26T04:21:57.243365Z"
215,"1","2024-04-26T04:22:01.639801Z",214,"/data/upload/4/f6328667-img65.jpg","[{""x"":25.288825757575754,""y"":41.81818181818181,""width"":15.224905303030308,""height"":26.36363636363636,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.686,"2024-04-26T04:22:01.639816Z"
216,"1","2024-04-26T04:22:06.308937Z",215,"/data/upload/4/48424680-img66.jpg","[{""x"":20.127840909090907,""y"":64.54545454545455,""width"":15.999053030303031,""height"":30.454545454545453,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.018,"2024-04-26T04:22:06.308952Z"
217,"1","2024-04-26T04:22:10.601305Z",216,"/data/upload/4/59d68f22-img67.jpg","[{""x"":33.546401515151516,""y"":30.454545454545457,""width"":21.160037878787875,""height"":37.272727272727266,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.573,"2024-04-26T04:22:10.601331Z"
218,"1","2024-04-26T04:22:20.736127Z",217,"/data/upload/4/d4347912-img68.jpg","[{""x"":11.612210185438538,""y"":38.63636360483721,""width"":15.224918658219128,""height"":28.63636366789003,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",9.36,"2024-04-26T04:22:20.736141Z"
219,"1","2024-04-26T04:22:44.131273Z",218,"/data/upload/4/82a2a2d8-img70.jpg","[{""x"":6.451227244837823,""y"":27.72727285337841,""width"":16.257107996379627,""height"":29.99999987389426,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",15.713,"2024-04-26T04:22:44.131286Z"
220,"1","2024-04-26T04:23:01.322118Z",219,"/data/upload/4/c4d454ee-img71.jpg","[{""x"":33.54640533091974,""y"":22.272727209674414,""width"":13.160503732099912,""height"":23.636363825522174,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",16.098,"2024-04-26T04:23:01.322134Z"
221,"1","2024-04-26T04:29:16.950928Z",220,"/data/upload/4/eef1d6f7-img72.jpg","[{""x"":34.33719758064516,""y"":68.54840101502204,""width"":11.216817876344093,""height"":20.16127640433279,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",8.836,"2024-04-26T04:29:16.950940Z"
222,"1","2024-04-26T04:29:28.353290Z",221,"/data/upload/4/c4e66007-img73.jpg","[{""x"":41.8913810483871,""y"":41.935483870967744,""width"":10.301159274193544,""height"":17.741935483870968,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",10.42,"2024-04-26T04:29:28.353320Z"
223,"1","2024-04-26T04:29:37.472378Z",222,"/data/upload/4/b81a3cb3-img74.jpg","[{""x"":26.09626120899317,""y"":69.75807379496092,""width"":10.530082877028342,""height"":18.145152011490705,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",8.171,"2024-04-26T04:29:37.472390Z"
224,"1","2024-04-26T04:29:43.178722Z",223,"/data/upload/4/bf5ccf99-img75.jpg","[{""x"":55.16843077956989,""y"":45.96774193548387,""width"":8.012012768817215,""height"":15.322580645161288,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.549,"2024-04-26T04:29:43.178750Z"
225,"1","2024-04-26T04:30:17.872810Z",224,"/data/upload/4/7145909a-img76.jpg","[{""x"":64.78284610215054,""y"":39.516129032258064,""width"":12.590305779569889,""height"":20.161290322580648,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",39.626000000000005,"2024-04-26T04:30:24.353014Z"
226,"1","2024-04-26T04:30:33.133545Z",225,"/data/upload/4/53cb7e49-img77.jpg","[{""x"":52.65036514750736,""y"":38.709695977018626,""width"":10.987907701954997,""height"":18.951594345562,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",7.902,"2024-04-26T04:30:33.133570Z"
227,"1","2024-04-26T04:30:44.058898Z",226,"/data/upload/4/dca5743c-img79.jpg","[{""x"":65.69851365659822,""y"":32.661308880244434,""width"":13.048121652199418,""height"":20.16127176491685,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",14.95,"2024-04-26T04:30:49.264745Z"
228,"1","2024-04-26T04:31:01.167726Z",227,"/data/upload/4/aeeac7a4-img81.jpg","[{""x"":58.14432795078199,""y"":77.01611047459429,""width"":12.819213715884667,""height"":22.177437912502377,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",10.94,"2024-04-26T04:31:01.167742Z"
229,"1","2024-04-26T04:31:13.224533Z",228,"/data/upload/4/34374d4d-img82.jpg","[{""x"":64.32501680107525,""y"":53.22581109102885,""width"":13.277065397702827,""height"":23.79031330181326,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",9.719,"2024-04-26T04:31:13.224548Z"
230,"1","2024-04-26T04:31:18.035900Z",229,"/data/upload/4/9fc3353e-img83.jpg","[{""x"":46.469674059139784,""y"":41.12903225806452,""width"":10.301159274193552,""height"":19.758064516129032,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.881,"2024-04-26T04:31:18.035924Z"
231,"1","2024-04-26T04:31:22.795582Z",230,"/data/upload/4/090b11b1-img84.jpg","[{""x"":48.98773521505376,""y"":31.451612903225808,""width"":9.156586021505376,""height"":16.935483870967744,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.878,"2024-04-26T04:31:22.795599Z"
232,"1","2024-04-26T04:31:26.827656Z",231,"/data/upload/4/52c819cc-img85.jpg","[{""x"":16.024025537634408,""y"":43.145161290322584,""width"":10.758988575268816,""height"":20.16129032258064,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.402,"2024-04-26T04:31:26.827686Z"
233,"1","2024-04-26T04:31:32.812998Z",232,"/data/upload/4/57180024-img86.jpg","[{""x"":23.120379704301072,""y"":41.53227198276397,""width"":11.903570780254151,""height"":20.967728017236038,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",5.292,"2024-04-26T04:31:32.813015Z"
234,"1","2024-04-26T04:31:36.776878Z",233,"/data/upload/4/82ba5f60-img87.jpg","[{""x"":78.74663978494624,""y"":56.048387096774185,""width"":10.758988575268816,""height"":19.758064516129046,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.173,"2024-04-26T04:31:36.776908Z"
235,"1","2024-04-26T04:31:42.863007Z",234,"/data/upload/4/5e1206b7-img90.jpg","[{""x"":11.216817876344086,""y"":22.177419354838708,""width"":14.879452284946238,""height"":26.612903225806452,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.178,"2024-04-26T04:31:42.863024Z"
236,"1","2024-04-26T04:31:47.757334Z",235,"/data/upload/4/b9514ef5-img91.jpg","[{""x"":80.12012768817205,""y"":68.14516129032258,""width"":9.843329973118273,""height"":17.33870967741936,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.182,"2024-04-26T04:31:47.757363Z"
237,"1","2024-04-26T04:31:52.109495Z",236,"/data/upload/4/493ec47c-img92.jpg","[{""x"":71.65028561827957,""y"":43.95161290322581,""width"":9.61441532258064,""height"":16.12903225806452,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.46,"2024-04-26T04:31:52.109508Z"
238,"1","2024-04-26T04:31:57.730702Z",237,"/data/upload/4/466252e2-img93.jpg","[{""x"":29.987819220430108,""y"":49.193548387096776,""width"":8.240927419354836,""height"":15.725806451612904,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.542,"2024-04-26T04:31:57.730720Z"
239,"1","2024-04-26T04:32:02.007858Z",238,"/data/upload/4/3d8d416a-img94.jpg","[{""x"":29.529989919354836,""y"":18.951612903225808,""width"":9.15658602150538,""height"":17.338709677419352,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.515,"2024-04-26T04:32:02.007875Z"
240,"1","2024-04-26T04:32:08.278398Z",239,"/data/upload/4/ac4eda46-img96.jpg","[{""x"":64.78284610215054,""y"":11.29032258064516,""width"":15.337281586021504,""height"":25.806451612903224,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.829,"2024-04-26T04:32:08.278411Z"
241,"1","2024-04-26T04:32:17.075848Z",240,"/data/upload/4/887d1a1f-img97.jpg","[{""x"":13.9637936827957,""y"":33.46774193548387,""width"":11.903561827956988,""height"":20.967741935483865,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.774,"2024-04-26T04:32:17.075862Z"
242,"1","2024-04-26T04:32:22.067650Z",241,"/data/upload/4/6b4fd45f-img98.jpg","[{""x"":37.084173387096776,""y"":71.7741935483871,""width"":6.867439516129032,""height"":13.306451612903217,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.539,"2024-04-26T04:32:22.067680Z"
243,"1","2024-04-26T04:32:27.224626Z",242,"/data/upload/4/c097bc3c-img99.jpg","[{""x"":35.71068548387097,""y"":69.35483870967742,""width"":7.325268817204304,""height"":14.112903225806448,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.337,"2024-04-26T04:32:27.224655Z"
244,"1","2024-04-26T04:32:31.220659Z",243,"/data/upload/4/fba5454e-img100.jpg","[{""x"":73.25268817204301,""y"":69.75806451612904,""width"":9.156586021505376,""height"":16.532258064516128,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",3.313,"2024-04-26T04:32:31.220673Z"
245,"1","2024-04-26T04:32:36.859001Z",244,"/data/upload/4/bed70e1f-img101.jpg","[{""x"":66.61416330645162,""y"":26.61290322580645,""width"":9.385500672043008,""height"":16.935483870967744,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.775,"2024-04-26T04:32:36.859015Z"
246,"1","2024-04-26T04:32:43.131305Z",245,"/data/upload/4/fac149b9-img102.jpg","[{""x"":31.59022177419355,""y"":29.03225806451613,""width"":10.530073924731177,""height"":20.161290322580644,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":384,""original_height"":218}]",4.373,"2024-04-26T04:32:43.131321Z"
